Customer_ID,Age,Gender,Region,Policy_Type,Policy_Duration_Years,Annual_Premium,Vehicle_Age,Incident_Type,Claim_Amount,Number_of_Previous_Claims,Claim_Approved
CUST01655,52,Female,South,Premium,9,13861,11,Natural Disaster,60805,0,1
CUST01656,61,Female,East,Premium,14,22821,14,Fire,6363,0,1
CUST01657,62,Female,West,Basic,3,17952,3,Fire,60397,0,1
CUST01658,51,Male,South,Basic,4,14047,5,Fire,3134,1,1
CUST01659,20,Female,South,Gold,13,31953,11,Natural Disaster,66126,2,0
CUST01660,54,Male,West,Basic,6,41801,11,Theft,51791,1,1
CUST01661,60,Female,East,Basic,4,23277,11,Fire,42379,2,1
CUST01662,57,Female,West,Basic,1,28903,11,Natural Disaster,38723,2,1
CUST01663,43,Female,East,Premium,7,23226,13,Fire,42166,0,1
CUST01664,40,Male,South,Basic,5,27628,11,Natural Disaster,8249,3,0
CUST01665,61,Male,South,Basic,14,21710,11,Accident,4796,4,0
CUST01666,56,Male,West,Basic,8,32802,4,Accident,19918,3,0
CUST01667,32,Male,South,Gold,9,23784,5,Natural Disaster,19564,2,1
CUST01668,66,Female,North,Basic,5,9278,11,Fire,79743,3,0
CUST01669,21,Male,South,Premium,8,33677,1,Natural Disaster,67982,2,1
CUST01670,46,Male,North,Gold,13,12500,6,Accident,67487,1,1
CUST01671,39,Female,South,Basic,1,9015,7,Natural Disaster,54173,1,0
CUST01672,42,Female,West,Gold,1,26836,12,Accident,68253,0,1
CUST01673,30,Male,West,Gold,7,46010,13,Accident,54394,4,1
CUST01674,35,Female,North,Gold,6,12826,10,Theft,12390,1,0
CUST01675,50,Male,West,Basic,5,14201,8,Fire,57627,4,0
CUST01676,33,Female,South,Premium,14,34048,5,Natural Disaster,31950,0,1
CUST01677,62,Male,South,Premium,5,24941,6,Fire,73130,4,0
CUST01678,59,Male,West,Gold,14,20105,12,Fire,63963,1,0
CUST01679,61,Male,South,Basic,9,5153,11,Accident,45693,1,0
CUST01680,19,Male,East,Premium,1,46541,12,Accident,20600,3,1
CUST01681,52,Male,East,Basic,8,9886,0,Natural Disaster,75634,3,0
CUST01682,59,Female,South,Basic,2,28950,8,Natural Disaster,64086,3,0
CUST01683,51,Male,West,Basic,7,7267,5,Natural Disaster,78478,4,0
CUST01684,47,Male,North,Premium,6,25642,11,Accident,15012,1,0
CUST01685,30,Male,West,Basic,10,5970,3,Theft,31702,0,0
CUST01686,30,Male,North,Premium,2,46607,9,Natural Disaster,49176,2,1
CUST01687,35,Male,West,Gold,12,36288,8,Accident,11346,1,0
CUST01688,49,Female,South,Basic,13,22329,11,Theft,15428,3,1
CUST01689,49,Female,East,Premium,3,19450,0,Fire,6755,3,1
CUST01690,52,Male,West,Basic,4,10618,1,Accident,7283,4,0
CUST01691,56,Female,North,Basic,7,39263,2,Natural Disaster,50036,3,1
CUST01692,63,Male,East,Premium,8,7047,0,Natural Disaster,2337,4,1
CUST01693,69,Female,North,Gold,13,14364,1,Theft,60786,0,1
CUST01694,46,Female,South,Premium,11,33794,1,Theft,63968,3,0
CUST01695,66,Male,East,Premium,2,18091,6,Accident,21857,4,0
CUST01696,46,Female,North,Basic,8,7886,9,Theft,28640,3,0
CUST01697,61,Female,West,Basic,11,26572,12,Accident,39435,4,1
CUST01698,33,Male,South,Premium,9,20161,5,Theft,17214,1,0
CUST01699,61,Male,South,Basic,7,9158,11,Fire,42532,4,1
CUST01700,64,Female,South,Basic,1,32663,8,Natural Disaster,27531,2,1
CUST01701,27,Female,West,Premium,6,24845,13,Natural Disaster,74549,0,1
CUST01702,47,Female,West,Basic,8,11733,4,Fire,36812,1,0
CUST01703,42,Male,East,Basic,5,39425,8,Natural Disaster,59928,0,1
CUST01704,56,Female,West,Premium,12,42811,13,Natural Disaster,71554,1,0
CUST01705,37,Female,East,Premium,2,37001,12,Natural Disaster,64883,3,1
CUST01706,22,Female,South,Gold,5,44128,11,Natural Disaster,53398,4,1
CUST01707,18,Male,East,Premium,8,14329,9,Fire,43774,3,0
CUST01708,47,Male,North,Basic,2,29812,13,Accident,32090,0,0
CUST01709,66,Male,South,Gold,1,32099,13,Natural Disaster,37809,0,0
CUST01710,20,Male,South,Premium,4,9043,8,Fire,68425,1,1
CUST01711,62,Female,East,Basic,4,19242,1,Natural Disaster,25060,0,0
CUST01712,31,Male,South,Basic,9,38365,14,Fire,11091,4,0
CUST01713,47,Female,West,Premium,3,31278,11,Fire,47283,0,1
CUST01714,67,Female,North,Premium,4,32133,8,Accident,20039,3,0
CUST01715,21,Female,East,Premium,3,29740,2,Theft,44289,4,0
CUST01716,35,Female,East,Premium,2,40092,10,Accident,4718,0,0
CUST01717,54,Male,South,Premium,4,35976,2,Accident,22919,2,1
CUST01718,42,Male,West,Gold,14,45067,11,Natural Disaster,43016,2,0
CUST01719,65,Male,South,Premium,8,16231,10,Fire,76234,3,0
CUST01720,18,Male,South,Basic,1,5569,13,Theft,35398,1,1
CUST01721,63,Male,East,Gold,8,8328,14,Fire,22444,1,0
CUST01722,32,Female,South,Basic,8,30261,8,Natural Disaster,49051,0,0
CUST01723,26,Male,North,Premium,3,30262,14,Fire,7866,4,0
CUST01724,32,Male,South,Gold,14,8280,6,Natural Disaster,71457,1,0
CUST01725,66,Male,South,Premium,10,24147,14,Accident,47113,2,1
CUST01726,41,Male,East,Premium,10,36742,13,Accident,42522,1,0
CUST01727,21,Female,South,Basic,12,8590,10,Natural Disaster,66143,2,0
CUST01728,29,Female,West,Basic,12,27006,14,Accident,33759,1,1
CUST01729,54,Female,East,Basic,6,18570,7,Fire,23665,3,0
CUST01730,54,Female,South,Premium,13,39993,6,Theft,72785,4,0
CUST01731,60,Female,North,Premium,13,34593,8,Theft,67329,0,1
CUST01732,23,Male,North,Premium,4,28907,7,Fire,28679,2,0
CUST01733,56,Female,East,Basic,13,14533,13,Theft,54883,1,0
CUST01734,63,Female,East,Basic,1,47649,3,Fire,70131,0,1
CUST01735,41,Female,South,Premium,14,21747,1,Natural Disaster,49295,2,0
CUST01736,28,Male,West,Basic,1,18366,13,Theft,51006,2,0
CUST01737,30,Male,South,Premium,5,15832,12,Natural Disaster,48181,3,1
CUST01738,51,Female,North,Premium,12,33325,10,Natural Disaster,51721,1,1
CUST01739,42,Male,West,Premium,8,39798,4,Fire,3256,0,1
CUST01740,24,Male,West,Basic,1,44453,1,Theft,13101,1,1
CUST01741,69,Female,West,Gold,2,27849,3,Accident,47490,1,0
CUST01742,21,Male,South,Basic,7,11157,13,Accident,54255,4,1
CUST01743,25,Male,North,Gold,8,35178,11,Accident,37944,2,0
CUST01744,37,Male,East,Basic,12,22001,1,Accident,74497,2,0
CUST01745,46,Female,South,Basic,14,34030,4,Fire,16416,4,1
CUST01746,68,Female,East,Gold,3,5193,5,Natural Disaster,39022,4,1
CUST01747,62,Female,West,Basic,11,13164,10,Theft,9429,1,1
CUST01748,63,Male,West,Premium,12,25842,0,Fire,14783,2,0
CUST01749,27,Female,South,Gold,13,6119,14,Accident,61632,0,1
CUST01750,60,Male,North,Gold,8,18351,11,Theft,25290,3,1
CUST01751,51,Male,West,Gold,1,11540,7,Fire,63489,4,1
CUST01752,43,Male,East,Basic,9,36760,1,Natural Disaster,56153,0,1
CUST01753,58,Female,East,Premium,12,31528,13,Accident,35500,0,0
CUST01754,66,Female,South,Basic,2,28538,4,Theft,45021,1,1
CUST01755,20,Female,East,Basic,14,37242,10,Theft,67722,4,1
CUST01756,23,Female,North,Gold,13,31358,7,Accident,57733,0,0
CUST01757,22,Male,West,Basic,2,43613,4,Natural Disaster,10176,3,1
CUST01758,22,Female,East,Premium,4,45739,2,Accident,22557,0,1
CUST01759,64,Male,East,Premium,12,34738,5,Natural Disaster,56034,3,0
CUST01760,40,Female,West,Premium,10,28581,0,Theft,11738,3,0
CUST01761,66,Female,South,Gold,3,35136,0,Accident,6041,3,1
CUST01762,26,Female,East,Basic,4,26485,7,Natural Disaster,51606,4,1
CUST01763,52,Male,South,Premium,6,32165,6,Natural Disaster,57365,3,1
CUST01764,37,Male,South,Gold,7,41294,9,Fire,41527,4,1
CUST01765,66,Male,East,Basic,5,6634,9,Natural Disaster,10250,0,0
CUST01766,59,Male,North,Basic,2,48969,10,Accident,26688,3,1
CUST01767,52,Male,South,Premium,3,5093,10,Accident,20790,2,1
CUST01768,67,Female,East,Basic,10,33370,2,Natural Disaster,1946,0,0
CUST01769,35,Male,South,Basic,11,24750,7,Accident,37798,2,0
CUST01770,34,Male,West,Gold,3,45484,10,Theft,74863,2,0
CUST01771,41,Male,North,Premium,14,21472,14,Theft,2136,1,1
CUST01772,20,Male,North,Gold,5,23934,7,Accident,32915,4,1
CUST01773,49,Female,West,Gold,12,48774,13,Natural Disaster,67090,1,1
CUST01774,52,Male,West,Premium,11,27521,13,Theft,24421,4,0
CUST01775,55,Female,South,Basic,12,44125,0,Natural Disaster,79769,1,0
CUST01776,30,Female,West,Basic,5,6445,9,Accident,60916,0,1
CUST01777,64,Female,North,Basic,4,26005,6,Fire,31893,2,1
CUST01778,42,Male,West,Gold,8,44103,1,Theft,65124,0,1
CUST01779,26,Female,East,Basic,6,23214,11,Accident,37171,4,1
CUST01780,21,Male,East,Basic,6,28169,1,Theft,19638,2,0
CUST01781,31,Male,South,Premium,1,21938,1,Natural Disaster,67484,2,1
CUST01782,54,Male,North,Basic,6,16956,12,Fire,42063,4,1
CUST01783,51,Male,East,Basic,3,44687,4,Fire,25193,0,0
CUST01784,28,Male,West,Premium,13,10593,6,Accident,73743,2,1
CUST01785,58,Female,East,Basic,6,31207,3,Theft,10238,0,1
CUST01786,20,Female,East,Basic,10,44921,10,Fire,8419,0,1
CUST01787,45,Male,South,Basic,13,42310,11,Theft,21410,0,0
CUST01788,46,Female,West,Premium,11,36619,3,Natural Disaster,6956,2,1
CUST01789,26,Male,West,Premium,13,18403,8,Natural Disaster,24753,3,1
CUST01790,20,Female,West,Basic,6,18065,13,Accident,73858,1,1
CUST01791,42,Female,South,Premium,2,29394,9,Fire,69150,4,0
CUST01792,51,Female,West,Basic,1,31801,8,Fire,26539,0,1
CUST01793,29,Female,West,Gold,11,47646,6,Theft,69807,2,0
CUST01794,59,Female,East,Basic,3,38596,13,Natural Disaster,10029,4,1
CUST01795,26,Male,East,Premium,5,34230,14,Fire,57536,3,1
CUST01796,32,Male,West,Gold,4,12170,9,Accident,72214,3,0
CUST01797,57,Female,North,Gold,7,23406,14,Accident,48989,2,1
CUST01798,42,Male,North,Basic,4,29678,3,Fire,44162,0,1
CUST01799,22,Female,West,Basic,8,34968,7,Accident,20718,3,0
CUST01800,28,Male,North,Premium,7,47517,9,Fire,3198,3,1
CUST01801,51,Female,South,Basic,10,37655,2,Fire,10407,3,0
CUST01802,41,Female,East,Gold,9,32087,2,Fire,75608,2,1
CUST01803,32,Female,South,Premium,1,16049,11,Fire,6217,4,0
CUST01804,55,Male,East,Premium,5,11785,6,Theft,76947,1,0
CUST01805,25,Male,North,Basic,13,46766,12,Fire,34138,2,1
CUST01806,22,Female,North,Premium,4,9655,10,Accident,35500,0,1
CUST01807,65,Female,West,Premium,6,23458,11,Natural Disaster,6259,2,1
CUST01808,43,Male,North,Gold,1,30102,8,Theft,50953,2,0
CUST01809,35,Male,North,Basic,6,11918,12,Natural Disaster,23783,1,1
CUST01810,23,Male,West,Basic,1,8436,10,Natural Disaster,42949,1,0
CUST01811,54,Male,West,Basic,14,26432,3,Natural Disaster,22155,1,0
CUST01812,65,Male,East,Basic,14,29873,3,Natural Disaster,33389,4,1
CUST01813,30,Female,North,Premium,1,42640,0,Natural Disaster,57159,2,1
CUST01814,45,Male,East,Gold,8,5360,0,Accident,34183,0,1
CUST01815,22,Female,East,Basic,2,49677,12,Fire,32048,1,0
CUST01816,30,Female,South,Gold,10,9599,13,Accident,33121,1,1
CUST01817,34,Male,North,Basic,13,47936,2,Theft,28541,2,0
CUST01818,67,Male,North,Basic,14,44499,11,Accident,37105,0,1
CUST01819,57,Female,South,Basic,6,39845,12,Theft,22642,1,1
CUST01820,62,Male,East,Basic,14,18750,6,Fire,38825,2,1
CUST01821,49,Female,North,Gold,6,32987,12,Natural Disaster,59879,3,0
CUST01822,46,Male,East,Basic,6,42459,14,Fire,29920,4,0
CUST01823,68,Male,South,Premium,8,31165,8,Accident,56134,2,0
CUST01824,20,Male,West,Basic,4,29346,3,Accident,41761,1,0
CUST01825,57,Female,East,Gold,3,8514,1,Fire,52944,0,0
CUST01826,51,Male,North,Basic,6,29838,5,Fire,32027,3,1
CUST01827,57,Female,West,Basic,4,32559,5,Accident,73922,0,0
CUST01828,44,Male,East,Basic,2,40687,8,Fire,22480,0,1
CUST01829,30,Female,East,Basic,6,36965,14,Theft,38624,0,0
CUST01830,62,Male,West,Basic,10,21385,3,Theft,70191,2,0
CUST01831,50,Female,West,Gold,5,23317,7,Accident,50028,2,1
CUST01832,23,Female,West,Premium,11,5393,12,Accident,54445,4,1
CUST01833,41,Female,North,Premium,9,29881,13,Fire,46192,3,1
CUST01834,36,Female,North,Premium,11,38297,12,Fire,70844,0,0
CUST01835,33,Female,East,Basic,6,32955,2,Natural Disaster,19246,1,1
CUST01836,57,Female,East,Basic,14,49979,1,Theft,34386,0,1
CUST01837,45,Male,South,Gold,3,11495,8,Accident,51111,3,0
CUST01838,50,Female,North,Gold,11,44721,14,Accident,78006,0,1
CUST01839,65,Female,East,Gold,5,26437,5,Accident,49260,2,1
CUST01840,58,Female,West,Gold,10,6713,10,Accident,41882,2,0
CUST01841,30,Male,West,Basic,8,25428,7,Natural Disaster,60557,3,1
CUST01842,60,Male,North,Basic,9,5635,10,Theft,61918,4,0
CUST01843,62,Male,West,Basic,8,20193,9,Natural Disaster,13188,0,1
CUST01844,42,Female,South,Basic,3,28003,8,Theft,11669,3,1
CUST01845,59,Male,East,Basic,9,19633,0,Accident,12443,1,1
CUST01846,53,Male,East,Basic,3,34228,12,Theft,20629,1,1
CUST01847,44,Female,East,Premium,8,47077,0,Accident,27954,4,1
CUST01848,55,Female,North,Gold,10,31730,10,Natural Disaster,8235,2,1
CUST01849,24,Male,West,Premium,9,12445,4,Theft,76450,3,0
CUST01850,22,Female,South,Gold,7,19281,8,Fire,51313,0,1
CUST01851,60,Female,North,Basic,4,11602,6,Theft,43849,3,0
CUST01852,62,Female,East,Basic,10,5037,6,Accident,52192,4,0
CUST01853,68,Female,South,Premium,9,47592,1,Fire,12593,3,0
CUST01854,48,Male,East,Basic,3,33869,2,Accident,41928,4,1
CUST01855,40,Female,East,Basic,3,41543,3,Fire,28885,4,1
CUST01856,59,Male,North,Basic,2,36076,1,Fire,55801,4,0
CUST01857,27,Male,East,Basic,10,31630,9,Theft,10291,3,0
CUST01858,49,Male,South,Premium,3,25469,8,Theft,45978,1,1
CUST01859,60,Male,East,Basic,1,37299,4,Fire,57470,0,1
CUST01860,47,Female,West,Premium,4,30094,12,Fire,65107,4,1
CUST01861,56,Female,East,Premium,8,31817,6,Fire,70668,2,1
CUST01862,48,Female,North,Basic,5,15555,10,Accident,1844,4,0
CUST01863,35,Male,South,Basic,2,10120,8,Theft,55929,3,0
CUST01864,53,Male,North,Basic,3,19678,4,Accident,32869,4,1
CUST01865,19,Male,West,Basic,1,9715,14,Theft,35411,2,1
CUST01866,31,Female,East,Premium,2,39162,5,Natural Disaster,60677,1,1
CUST01867,30,Male,North,Premium,1,40637,3,Accident,35031,3,0
CUST01868,46,Female,North,Premium,2,37322,13,Theft,36702,3,1
CUST01869,29,Female,North,Basic,3,41444,7,Fire,23523,3,1
CUST01870,56,Female,North,Premium,1,41489,0,Fire,5776,2,1
CUST01871,19,Female,West,Premium,11,43458,0,Theft,62001,3,1
CUST01872,49,Male,West,Basic,9,43586,4,Fire,19724,1,0
CUST01873,30,Female,East,Premium,10,38002,9,Fire,57858,0,1
CUST01874,63,Male,East,Basic,5,8140,8,Natural Disaster,15100,0,0
CUST01875,44,Female,South,Premium,8,13638,1,Natural Disaster,43467,4,1
CUST01876,66,Male,West,Premium,5,22383,10,Natural Disaster,52242,0,0
CUST01877,58,Male,North,Basic,8,22718,14,Accident,61722,2,1
CUST01878,34,Female,North,Premium,7,46093,2,Natural Disaster,22718,0,0
CUST01879,57,Female,South,Basic,12,15624,7,Natural Disaster,47014,2,1
CUST01880,48,Female,North,Basic,4,26472,4,Natural Disaster,20640,2,0
CUST01881,51,Male,South,Gold,7,26863,2,Theft,61312,4,0
CUST01882,41,Female,East,Gold,6,11090,5,Fire,20560,0,1
CUST01883,62,Female,West,Basic,3,16377,5,Theft,7380,4,1
CUST01884,52,Male,South,Basic,9,22495,13,Natural Disaster,48756,3,0
CUST01885,65,Female,North,Basic,12,19870,4,Accident,30579,1,1
CUST01886,23,Male,South,Basic,10,24300,4,Theft,29537,0,0
CUST01887,36,Female,East,Gold,13,7103,5,Natural Disaster,6655,3,1
CUST01888,47,Male,North,Gold,9,30195,1,Accident,60451,3,1
CUST01889,24,Male,East,Premium,14,42893,5,Accident,68984,4,1
CUST01890,27,Female,East,Basic,5,11590,1,Accident,18211,4,1
CUST01891,58,Male,South,Premium,8,47980,2,Fire,23280,1,1
CUST01892,49,Female,East,Basic,7,47368,1,Accident,34971,1,1
CUST01893,51,Female,North,Gold,9,37050,0,Natural Disaster,7798,1,0
CUST01894,45,Male,East,Gold,7,7921,11,Theft,18228,1,0
CUST01895,32,Female,East,Premium,4,9734,0,Theft,36739,4,1
CUST01896,47,Male,South,Basic,4,24757,8,Natural Disaster,49720,2,1
CUST01897,54,Male,East,Basic,11,35328,12,Fire,71280,4,0
CUST01898,46,Male,West,Basic,8,28138,3,Fire,41503,2,1
CUST01899,39,Male,South,Gold,6,21037,4,Accident,15548,4,0
CUST01900,21,Male,South,Basic,9,38604,9,Natural Disaster,70066,4,1
CUST01901,37,Male,North,Basic,14,17094,13,Accident,38853,1,0
CUST01902,49,Male,North,Basic,10,14028,14,Accident,75531,2,0
CUST01903,53,Male,North,Gold,14,48517,6,Natural Disaster,25703,3,0
CUST01904,67,Female,North,Basic,7,20432,14,Fire,26527,3,1
CUST01905,21,Female,West,Gold,7,48819,1,Fire,66555,3,1
CUST01906,44,Male,South,Gold,4,28091,11,Theft,61982,1,1
CUST01907,34,Female,East,Gold,3,20586,10,Natural Disaster,51933,3,0
CUST01908,29,Female,North,Basic,8,10312,9,Accident,62178,4,1
CUST01909,39,Female,North,Basic,7,30973,8,Natural Disaster,61475,1,0
CUST01910,34,Female,North,Basic,4,41590,11,Accident,46730,3,1
CUST01911,27,Female,East,Basic,13,33973,3,Theft,24241,1,1
CUST01912,18,Female,North,Basic,4,49390,9,Theft,73832,4,1
CUST01913,39,Male,East,Premium,1,21099,9,Theft,42516,1,0
CUST01914,43,Female,South,Basic,11,38843,12,Theft,19628,3,0
CUST01915,35,Female,South,Gold,7,19063,12,Accident,20367,1,0
CUST01916,67,Female,South,Basic,1,33770,0,Fire,12755,0,0
CUST01917,31,Female,West,Premium,10,32216,7,Accident,54751,3,0
CUST01918,64,Male,East,Premium,10,32660,3,Theft,14025,4,0
CUST01919,46,Male,North,Premium,4,21383,6,Fire,5887,2,1
CUST01920,29,Male,North,Gold,11,14605,2,Natural Disaster,61675,1,1
CUST01921,53,Male,North,Premium,14,35649,10,Accident,50348,1,1
CUST01922,52,Female,North,Gold,3,42220,11,Natural Disaster,71762,3,0
CUST01923,69,Male,West,Basic,11,37559,8,Theft,70524,3,1
CUST01924,29,Male,North,Premium,3,17368,14,Natural Disaster,55884,0,1
CUST01925,24,Male,West,Basic,12,12428,12,Fire,22663,4,0
CUST01926,46,Male,East,Basic,1,20817,4,Fire,19014,1,1
CUST01927,28,Female,South,Basic,4,7420,4,Fire,15239,1,0
CUST01928,50,Male,North,Basic,14,23912,2,Accident,37046,2,0
CUST01929,23,Female,South,Basic,1,9317,10,Natural Disaster,19422,1,0
CUST01930,64,Male,East,Basic,14,29361,8,Natural Disaster,22816,1,0
CUST01931,32,Female,East,Basic,13,32728,2,Natural Disaster,28055,0,0
CUST01932,49,Female,North,Gold,13,46180,1,Theft,55173,2,0
CUST01933,68,Male,East,Basic,8,36068,10,Accident,7470,1,1
CUST01934,28,Male,South,Premium,1,37995,12,Accident,46534,1,0
CUST01935,40,Male,North,Basic,12,23721,8,Natural Disaster,71297,4,0
CUST01936,43,Male,West,Gold,14,33964,11,Accident,22603,1,1
CUST01937,51,Female,North,Gold,6,36529,11,Natural Disaster,61522,0,1
CUST01938,63,Female,South,Premium,7,16456,8,Natural Disaster,57153,1,1
CUST01939,51,Male,North,Premium,10,38723,9,Natural Disaster,22996,1,1
CUST01940,46,Male,North,Basic,14,47240,11,Fire,40978,3,1
CUST01941,21,Female,South,Gold,12,39746,12,Theft,76449,1,0
CUST01942,34,Male,North,Gold,2,22913,3,Accident,42978,2,1
CUST01943,52,Female,North,Gold,4,17675,3,Theft,41564,3,1
CUST01944,30,Male,South,Premium,11,37141,12,Fire,30999,2,1
CUST01945,58,Female,East,Basic,14,31989,10,Accident,32748,2,0
CUST01946,56,Female,South,Gold,3,21128,9,Natural Disaster,62402,0,1
CUST01947,32,Female,North,Basic,13,45213,14,Theft,33331,1,1
CUST01948,46,Female,West,Premium,13,33111,12,Fire,45380,2,0
CUST01949,46,Female,West,Basic,9,9284,12,Accident,58743,1,0
CUST01950,28,Male,South,Gold,14,30493,5,Accident,54842,1,0
CUST01951,69,Female,West,Basic,7,22585,8,Theft,65618,0,0
CUST01952,49,Male,North,Basic,2,34595,7,Theft,8986,0,0
CUST01953,19,Female,North,Premium,11,12131,9,Accident,79682,2,0
CUST01954,64,Female,South,Premium,12,48382,2,Accident,43810,2,0
CUST01955,31,Male,North,Premium,6,31197,5,Fire,61044,3,1
CUST01956,37,Male,East,Basic,9,38527,14,Natural Disaster,77509,1,1
CUST01957,39,Male,North,Basic,12,26957,12,Natural Disaster,53633,1,1
CUST01958,28,Male,South,Premium,3,35936,6,Fire,19501,0,0
CUST01959,44,Female,East,Gold,14,26545,14,Accident,21866,0,0
CUST01960,20,Male,East,Gold,11,18684,14,Theft,19390,2,1
CUST01961,34,Female,West,Basic,6,47448,5,Theft,42256,3,0
CUST01962,61,Male,North,Gold,14,25642,2,Accident,40528,3,0
CUST01963,45,Male,South,Basic,3,9371,13,Fire,28712,0,0
CUST01964,46,Female,West,Premium,3,17651,13,Accident,6694,0,0
CUST01965,38,Female,West,Basic,4,6665,13,Theft,56214,3,0
CUST01966,64,Male,North,Basic,9,11918,12,Accident,22662,3,1
CUST01967,33,Female,North,Premium,11,28007,12,Accident,1010,2,1
CUST01968,54,Female,South,Premium,13,36408,8,Fire,38648,3,0
CUST01969,37,Female,West,Basic,8,15194,3,Natural Disaster,28515,1,0
CUST01970,23,Female,South,Basic,1,30035,1,Theft,77382,3,0
CUST01971,36,Female,West,Basic,13,28816,8,Theft,48258,4,1
CUST01972,22,Female,West,Premium,12,28066,2,Accident,61530,3,1
CUST01973,20,Female,West,Basic,11,16213,5,Theft,29026,0,1
CUST01974,18,Female,North,Basic,1,27612,4,Theft,17982,0,0
CUST01975,55,Male,West,Premium,7,27211,13,Natural Disaster,18207,4,1
CUST01976,32,Female,West,Premium,3,31866,12,Theft,58028,1,0
CUST01977,51,Male,West,Premium,14,45404,14,Theft,38985,3,0
CUST01978,52,Female,East,Premium,11,36599,1,Fire,40854,3,1
CUST01979,66,Female,North,Gold,7,12344,0,Fire,78842,4,1
CUST01980,42,Female,East,Gold,9,8201,8,Fire,66848,2,0
CUST01981,41,Female,North,Gold,3,9752,2,Fire,73207,2,1
CUST01982,29,Male,South,Premium,3,47343,6,Fire,24084,1,0
CUST01983,35,Male,East,Basic,2,15327,8,Natural Disaster,36260,3,0
CUST01984,32,Female,South,Gold,10,11091,8,Theft,43905,3,1
CUST01985,61,Male,West,Basic,1,32608,11,Accident,17614,3,1
CUST01986,33,Female,South,Basic,9,33285,9,Natural Disaster,53892,0,1
CUST01987,44,Female,South,Basic,6,27998,5,Accident,11864,2,1
CUST01988,25,Male,South,Basic,6,45289,7,Fire,49114,4,0
CUST01989,63,Male,South,Gold,8,27943,8,Theft,16224,0,1
CUST01990,42,Female,North,Premium,11,23007,2,Fire,48462,0,0
CUST01991,34,Female,East,Premium,5,30257,5,Natural Disaster,1043,2,0
CUST01992,46,Male,North,Premium,9,24518,4,Accident,41300,3,1
CUST01993,25,Female,North,Basic,11,34784,6,Theft,25476,1,0
CUST01994,32,Male,North,Basic,5,43588,6,Natural Disaster,28500,4,0
CUST01995,44,Female,South,Premium,2,49221,8,Natural Disaster,57430,2,1
CUST01996,63,Female,North,Premium,6,26378,0,Theft,20841,1,0
